run_id,timestamp_utc,experiment_name,dataset_split,image_name,image_path,task,scale_factor,epochs,seed,model,num_layers,hidden_dim,optimizer,rank_schedule,rank_direction,scheduler,scheduler_variant,lr_aux,lr_muon,muon_momentum,muon_ns_steps,rank_floor,rank_start,rank_end,rank_warmup_steps,final_applied_rank,final_target_rank,rank_wsd_warmup_steps,rank_wsd_decay_start_step,rank_wsd_min_lr_ratio,exp_rate,log_rate,logistic_steepness,final_psnr,final_ssim,final_lpips,output_dir,predicted_image
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0891,2026-07-24T07:00:45.517179+00:00,div2k_sisr_rank_schedule_variants,valid,0891.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0891.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,17.794408798217773,0.4422235190868377,0.8222014904022217,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0891,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0891/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0892,2026-07-24T06:56:33.206951+00:00,div2k_sisr_rank_schedule_variants,valid,0892.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0892.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,17.497173309326172,0.4401507079601288,0.8004686236381531,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0892,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0892/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0893,2026-07-24T06:57:41.164022+00:00,div2k_sisr_rank_schedule_variants,valid,0893.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0893.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,21.73932838439941,0.6188182830810547,0.7978069186210632,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0893,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0893/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0894,2026-07-24T06:57:12.577264+00:00,div2k_sisr_rank_schedule_variants,valid,0894.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0894.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,23.50910377502441,0.656884491443634,0.5703253149986267,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0894,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0894/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0895,2026-07-24T07:01:59.497591+00:00,div2k_sisr_rank_schedule_variants,valid,0895.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0895.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,16.782896041870117,0.2213590890169143,0.9887121319770812,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0895,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0895/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0896,2026-07-24T06:57:51.890165+00:00,div2k_sisr_rank_schedule_variants,valid,0896.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0896.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,24.20907211303711,0.844987154006958,0.3521631956100464,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0896,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0896/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0897,2026-07-24T06:58:59.244320+00:00,div2k_sisr_rank_schedule_variants,valid,0897.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0897.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,14.266524314880373,0.1753986328840255,0.962091326713562,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0897,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0897/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0898,2026-07-24T06:58:29.440200+00:00,div2k_sisr_rank_schedule_variants,valid,0898.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0898.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,24.12764549255371,0.7863766551017761,0.4371771216392517,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0898,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0898/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0899,2026-07-24T07:03:17.474239+00:00,div2k_sisr_rank_schedule_variants,valid,0899.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0899.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,18.760007858276367,0.6009297370910645,0.7094775438308716,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0899,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0899/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42__img-0900,2026-07-24T06:59:01.619469+00:00,div2k_sisr_rank_schedule_variants,valid,0900.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0900.png,super_resolution,4,3000,42,relu_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.003,0.95,5,64,64,256,2400,256,256,0,2400,0.1,5.0,9.0,12.0,18.431304931640625,0.450711041688919,0.7618157863616943,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0900,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-relu_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw2400-ds2400-min0p1__ep3000__lr1e-3-mlr3e-3-mom0p95-ns5__seed42/0900/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0801,2026-07-24T07:46:09.029300+00:00,div2k_sisr_rank_schedule_variants,valid,0801.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0801.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.108152389526367,0.752650260925293,0.3973260819911957,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0801,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0801/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0802,2026-07-24T07:45:04.832945+00:00,div2k_sisr_rank_schedule_variants,valid,0802.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0802.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,31.10273742675781,0.8428322672843933,0.2194943577051162,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0802,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0802/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0803,2026-07-24T07:50:11.068118+00:00,div2k_sisr_rank_schedule_variants,valid,0803.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0803.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,33.88748550415039,0.9359248280525208,0.1627392023801803,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0803,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0803/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0804,2026-07-24T07:45:28.728840+00:00,div2k_sisr_rank_schedule_variants,valid,0804.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0804.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,24.1977481842041,0.6786301136016846,0.4734070599079132,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0804,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0804/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0805,2026-07-24T07:47:25.531510+00:00,div2k_sisr_rank_schedule_variants,valid,0805.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0805.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.670244216918945,0.7098473906517029,0.5399078726768494,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0805,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0805/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0806,2026-07-24T07:46:13.486430+00:00,div2k_sisr_rank_schedule_variants,valid,0806.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0806.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.575666427612305,0.7930143475532532,0.34163299202919,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0806,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0806/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0807,2026-07-24T07:51:09.778162+00:00,div2k_sisr_rank_schedule_variants,valid,0807.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0807.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,18.974321365356445,0.4092767536640167,0.6995264291763306,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0807,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0807/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0808,2026-07-24T07:46:37.281943+00:00,div2k_sisr_rank_schedule_variants,valid,0808.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0808.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.06089210510254,0.7521727085113525,0.3799196779727936,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0808,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0808/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0809,2026-07-24T07:48:34.368488+00:00,div2k_sisr_rank_schedule_variants,valid,0809.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0809.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,28.78217506408692,0.7766764760017395,0.3575140237808227,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0809,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0809/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0810,2026-07-24T07:47:30.877734+00:00,div2k_sisr_rank_schedule_variants,valid,0810.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0810.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,25.50233459472656,0.7278262972831726,0.487445056438446,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0810,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0810/predicted_image.png
div2k_sisr_rank_schedule_variants__valid__model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42__img-0811,2026-07-24T07:52:18.917017+00:00,div2k_sisr_rank_schedule_variants,valid,0811.png,/workspace/rebut_git/data/div2k/DIV2K_valid_HR/0811.png,super_resolution,4,2000,42,siren_mlp,5,300,auto_cos_inc,cosine,increase,rank_wsd,rank_wsd,0.001,0.002,0.95,5,64,64,256,1600,256,256,0,1600,0.1,5.0,9.0,12.0,26.91326332092285,0.7067645192146301,0.5100499391555786,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0811,/workspace/rebut_git/results/div2k_sisr_rank_schedule_variants/runs/valid/model-siren_mlp-L5-H300__opt-auto_cos_inc-shape-cos-inc__sched-rank_wsd__x4__rf64-rs64-re256__rw1600-ds1600-min0p1__ep2000__lr1e-3-mlr2e-3-mom0p95-ns5__seed42/0811/predicted_image.png
